datetime,date,year,month,day,wday,hour,minute,color,direction,station,problem,type,delay,order,average_rides
2013-04-12T23:44:00Z,4/12/13,2013,4,12,Fri,23,44,Blue,Largo Town Center,Van Dorn St,a signal problem,Mechanical,18,2,3380
2013-04-11T06:54:00Z,4/11/13,2013,4,11,Thu,6,54,Blue,Franconia-Springfield,Largo Town Center,an equipment problem,Mechanical,5,27,4874
2013-04-11T07:06:00Z,4/11/13,2013,4,11,Thu,7,6,Blue,Franconia-Springfield,Largo Town Center,did not operate,Train delay,6,27,4874
2013-04-11T08:10:00Z,4/11/13,2013,4,11,Thu,8,10,Blue,Largo Town Center,Morgan Blvd,a brake problem,Mechanical,11,26,1929
2013-04-11T08:29:00Z,4/11/13,2013,4,11,Thu,8,29,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9242
2013-04-11T12:47:00Z,4/11/13,2013,4,11,Thu,12,47,Green,Greenbelt,Congress Heights,an equipment problem,Mechanical,12,5,3030
2013-04-11T15:37:00Z,4/11/13,2013,4,11,Thu,15,37,Orange,Vienna,West Falls Church,did not operate,Train delay,6,3,10369
2013-04-11T15:37:00Z,4/11/13,2013,4,11,Thu,15,37,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,4,1,13141
2013-04-11T16:53:00Z,4/11/13,2013,4,11,Thu,16,53,Orange,Vienna,New Carrollton,did not operate,Train delay,4,26,9242
2013-04-11T17:19:00Z,4/11/13,2013,4,11,Thu,17,19,Red,Grosvenor,Union Station,a brake problem,Mechanical,9,18,32975
2013-04-11T19:22:00Z,4/11/13,2013,4,11,Thu,19,22,Orange,Vienna,West Falls Church,a signal problem,Mechanical,8,3,10369
2013-04-11T19:38:00Z,4/11/13,2013,4,11,Thu,19,38,Orange,New Carrollton,West Falls Church,a signal problem,Mechanical,8,3,10369
2013-04-11T20:35:00Z,4/11/13,2013,4,11,Thu,20,35,Red,Glenmont,Tenleytown-AU,a sick customer,Passenger issue,4,9,7074
2013-04-11T21:06:00Z,4/11/13,2013,4,11,Thu,21,6,Blue,Franconia-Springfield,Stadium-Armory,a brake problem,Mechanical,12,22,2873
2013-04-10T06:23:00Z,4/10/13,2013,4,10,Wed,6,23,Green,Greenbelt,Georgia Ave-Petworth,an equipment problem,Mechanical,20,16,6290
2013-04-10T07:06:00Z,4/10/13,2013,4,10,Wed,7,6,Blue,Franconia-Springfield,Largo Town Center,did not operate,Train delay,6,27,4874
2013-04-10T08:10:00Z,4/10/13,2013,4,10,Wed,8,10,Orange,New Carrollton,Rosslyn,a door problem,Mechanical,8,9,15632
2013-04-10T08:48:00Z,4/10/13,2013,4,10,Wed,8,48,Red,Shady Grove,Judiciary Sq,a door problem,Mechanical,10,17,9166
2013-04-10T15:00:00Z,4/10/13,2013,4,10,Wed,15,0,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,13141
2013-04-10T15:35:00Z,4/10/13,2013,4,10,Wed,15,35,Orange,New Carrollton,West Falls Church,did not operate,Train delay,6,3,10369
2013-04-10T16:08:00Z,4/10/13,2013,4,10,Wed,16,8,Yellow,Mt. Vernon Sq,Huntington,did not operate,Train delay,6,1,8571
2013-04-10T16:33:00Z,4/10/13,2013,4,10,Wed,16,33,Red,Shady Grove,Rhode Island Ave-Brentwood,a brake problem,Mechanical,6,20,5896
2013-04-10T16:53:00Z,4/10/13,2013,4,10,Wed,16,53,Orange,Vienna,Rosslyn,an equipment problem,Mechanical,15,9,15632
2013-04-10T16:57:00Z,4/10/13,2013,4,10,Wed,16,57,Green,Greenbelt,Mt. Vernon Sq,a brake problem,Mechanical,9,12,4293
2013-04-10T17:28:00Z,4/10/13,2013,4,10,Wed,17,28,Orange,New Carrollton,Landover,a door problem,Mechanical,9,25,2191
2013-04-10T17:35:00Z,4/10/13,2013,4,10,Wed,17,35,Orange,Vienna,McPherson Sq,a door problem,Mechanical,5,12,16234
2013-04-10T18:08:00Z,4/10/13,2013,4,10,Wed,18,8,Blue,Largo Town Center,Franconia-Springfield,did not operate,Train delay,6,1,8306
2013-04-10T18:18:00Z,4/10/13,2013,4,10,Wed,18,18,Red,Glenmont,Tenleytown-AU,a brake problem,Mechanical,4,9,7074
2013-04-10T19:06:00Z,4/10/13,2013,4,10,Wed,19,6,Orange,New Carrollton,East Falls Church,a brake problem,Mechanical,16,4,4108
2013-04-10T22:00:00Z,4/10/13,2013,4,10,Wed,22,0,Red,Shady Grove,Forest Glen,a brake problem,Mechanical,15,25,2443
2013-04-09T06:59:00Z,4/9/13,2013,4,9,Tue,6,59,Green,Branch Avenue,Southern Ave,a brake problem,Mechanical,7,4,5523
2013-04-09T09:26:00Z,4/9/13,2013,4,9,Tue,9,26,Red,Shady Grove,Farragut North,a brake problem,Mechanical,3,14,25351
2013-04-09T11:28:00Z,4/9/13,2013,4,9,Tue,11,28,Red,Shady Grove,Union Station,a brake problem,Mechanical,8,18,32975
2013-04-09T11:59:00Z,4/9/13,2013,4,9,Tue,11,59,Blue,Largo Town Center,Braddock Rd,an unauthorized person on the track,Track obstruction,8,4,4408
2013-04-09T15:52:00Z,4/9/13,2013,4,9,Tue,15,52,Blue,Largo Town Center,Capitol Heights,a brake problem,Mechanical,6,24,2105
2013-04-09T15:55:00Z,4/9/13,2013,4,9,Tue,15,55,Red,Shady Grove,Grosvenor-Strathmore,a brake problem,Mechanical,11,5,5857
2013-04-09T16:12:00Z,4/9/13,2013,4,9,Tue,16,12,Orange,New Carrollton,Court House,an equipment problem,Mechanical,12,8,7690
2013-04-09T16:42:00Z,4/9/13,2013,4,9,Tue,16,42,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9242
2013-04-09T17:12:00Z,4/9/13,2013,4,9,Tue,17,12,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,4,1,13141
2013-04-09T17:52:00Z,4/9/13,2013,4,9,Tue,17,52,Orange,Vienna,West Falls Church,a brake problem,Mechanical,8,3,10369
2013-04-09T18:08:00Z,4/9/13,2013,4,9,Tue,18,8,Orange,Vienna,West Falls Church,an equipment problem,Mechanical,4,3,10369
2013-04-09T18:30:00Z,4/9/13,2013,4,9,Tue,18,30,Green,Greenbelt,Mt. Vernon Sq,an equipment problem,Mechanical,8,12,4293
2013-04-09T20:12:00Z,4/9/13,2013,4,9,Tue,20,12,Red,Glenmont,Shady Grove,striking a deer,Track obstruction,9,1,13444
2013-04-09T21:24:00Z,4/9/13,2013,4,9,Tue,21,24,Blue,Franconia-Springfield,Stadium-Armory,police activity,Official business,7,22,2873
2013-04-09T23:07:00Z,4/9/13,2013,4,9,Tue,23,7,Orange,Vienna,Rosslyn,a door problem,Mechanical,14,9,15632
2013-04-08T10:42:00Z,4/8/13,2013,4,8,Mon,10,42,Red,Glenmont,Gallery Pl-Chinatown,a brake problem,Mechanical,8,16,25820
2013-04-08T12:52:00Z,4/8/13,2013,4,8,Mon,12,52,Orange,Vienna,West Falls Church,a signal problem,Mechanical,12,3,10369
2013-04-08T14:21:00Z,4/8/13,2013,4,8,Mon,14,21,Red,Glenmont,Takoma,a door problem,Mechanical,9,23,5823
2013-04-08T14:23:00Z,4/8/13,2013,4,8,Mon,14,23,Red,Grosvenor,Silver Spring,did not operate,Train delay,5,24,13057
2013-04-08T15:48:00Z,4/8/13,2013,4,8,Mon,15,48,Red,Glenmont,Silver Spring,a signal problem,Mechanical,7,24,13057
2013-04-08T16:53:00Z,4/8/13,2013,4,8,Mon,16,53,Yellow,Huntington,Braddock Rd,a brake problem,Mechanical,7,4,4408
2013-04-08T17:11:00Z,4/8/13,2013,4,8,Mon,17,11,Green,Greenbelt,Mt. Vernon Sq,an equipment problem,Mechanical,7,12,4293
2013-04-08T17:42:00Z,4/8/13,2013,4,8,Mon,17,42,Yellow,Huntington,King St-Old Town,a brake problem,Mechanical,6,3,9054
2013-04-08T17:57:00Z,4/8/13,2013,4,8,Mon,17,57,Orange,New Carrollton,Vienna-Fairfax,an equipment problem,Mechanical,6,1,13141
2013-04-08T17:57:00Z,4/8/13,2013,4,8,Mon,17,57,Orange,Vienna,McPherson Sq,a door problem,Mechanical,9,12,16234
2013-04-08T19:10:00Z,4/8/13,2013,4,8,Mon,19,10,Green,Branch Avenue,College Park-U of MD,a door problem,Mechanical,7,20,4454
2013-04-08T19:58:00Z,4/8/13,2013,4,8,Mon,19,58,Blue,Largo Town Center,Morgan Blvd,a signal problem,Mechanical,5,26,1929
2013-04-07T00:26:00Z,4/7/13,2013,4,7,Sun,0,26,Red,Shady Grove,Forest Glen,a brake problem,Mechanical,9,25,2443
2013-04-07T07:16:00Z,4/7/13,2013,4,7,Sun,7,16,Orange,New Carrollton,Minnesota Ave,a door problem,Mechanical,15,22,3110
2013-04-07T21:05:00Z,4/7/13,2013,4,7,Sun,21,5,Red,Shady Grove,Metro Center,an equipment problem,Mechanical,8,15,28039
2013-04-07T22:41:00Z,4/7/13,2013,4,7,Sun,22,41,Red,Glenmont,Twinbrook,a brake problem,Mechanical,16,3,4569
2013-04-06T01:47:00Z,4/6/13,2013,4,6,Sat,1,47,Blue,Franconia-Springfield,Franconia-Springfield,police activity,Official business,15,1,8306
2013-04-06T02:06:00Z,4/6/13,2013,4,6,Sat,2,6,Green,Branch Avenue,Anacostia,police activity,Official business,6,6,7342
2013-04-06T10:28:00Z,4/6/13,2013,4,6,Sat,10,28,Blue,Franconia-Springfield,Morgan Blvd,a signal problem,Mechanical,14,26,1929
2013-04-06T12:39:00Z,4/6/13,2013,4,6,Sat,12,39,Green,Branch Avenue,Naylor Road,a door problem,Mechanical,4,3,3100
2013-04-06T17:40:00Z,4/6/13,2013,4,6,Sat,17,40,Blue,Largo Town Center,Capitol Heights,a brake problem,Mechanical,7,24,2105
2013-04-06T18:40:00Z,4/6/13,2013,4,6,Sat,18,40,Red,Glenmont,Union Station,single tracking,Maintenance,15,18,32975
2013-04-05T06:39:00Z,4/5/13,2013,4,5,Fri,6,39,Green,Branch Avenue,Greenbelt,a door problem,Mechanical,5,21,6757
2013-04-05T06:59:00Z,4/5/13,2013,4,5,Fri,6,59,Red,Grosvenor,Silver Spring,did not operate,Train delay,6,24,13057
2013-04-05T07:17:00Z,4/5/13,2013,4,5,Fri,7,17,Blue,Franconia-Springfield,King St-Old Town,an equipment problem,Mechanical,15,3,9054
2013-04-05T07:25:00Z,4/5/13,2013,4,5,Fri,7,25,Red,Grosvenor,Rhode Island Ave-Brentwood,a brake problem,Mechanical,3,20,5896
2013-04-05T07:54:00Z,4/5/13,2013,4,5,Fri,7,54,Orange,New Carrollton,West Falls Church,a brake problem,Mechanical,4,3,10369
2013-04-05T15:16:00Z,4/5/13,2013,4,5,Fri,15,16,Blue,Largo Town Center,Franconia-Springfield,did not operate,Train delay,6,1,8306
2013-04-05T15:44:00Z,4/5/13,2013,4,5,Fri,15,44,Yellow,Mt. Vernon Sq,Huntington,did not operate,Train delay,6,1,8571
2013-04-05T16:34:00Z,4/5/13,2013,4,5,Fri,16,34,Green,Greenbelt,Prince George's Plaza,a door problem,Mechanical,7,19,5120
2013-04-05T16:45:00Z,4/5/13,2013,4,5,Fri,16,45,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6757
2013-04-05T17:59:00Z,4/5/13,2013,4,5,Fri,17,59,Blue,Largo Town Center,Capitol Heights,police activity,Official business,5,24,2105
2013-04-05T18:22:00Z,4/5/13,2013,4,5,Fri,18,22,Green,Branch Avenue,Southern Ave,a door problem,Mechanical,8,4,5523
2013-04-05T18:40:00Z,4/5/13,2013,4,5,Fri,18,40,Yellow,Mt. Vernon Sq,Huntington,an operational problem,Train delay,8,1,8571
2013-04-03T06:19:00Z,4/3/13,2013,4,3,Wed,6,19,Yellow,Mt. Vernon Sq,King St-Old Town,an operational problem,Train delay,7,3,9054
2013-04-03T07:47:00Z,4/3/13,2013,4,3,Wed,7,47,Orange,Vienna,New Carrollton,did not operate,Train delay,6,26,9242
2013-04-03T07:52:00Z,4/3/13,2013,4,3,Wed,7,52,Orange,Vienna,West Falls Church,a brake problem,Mechanical,7,3,10369
2013-04-03T08:19:00Z,4/3/13,2013,4,3,Wed,8,19,Red,Shady Grove,Metro Center,a sick customer,Passenger issue,4,15,28039
2013-04-03T08:44:00Z,4/3/13,2013,4,3,Wed,8,44,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,13141
2013-04-03T10:25:00Z,4/3/13,2013,4,3,Wed,10,25,Blue,Franconia-Springfield,Van Dorn St,a door problem,Mechanical,4,2,3380
2013-04-03T12:18:00Z,4/3/13,2013,4,3,Wed,12,18,Blue,Franconia-Springfield,Stadium-Armory,an equipment problem,Mechanical,12,22,2873
2013-04-03T14:47:00Z,4/3/13,2013,4,3,Wed,14,47,Green,Greenbelt,Naylor Road,an equipment problem,Mechanical,7,3,3100
2013-04-03T14:48:00Z,4/3/13,2013,4,3,Wed,14,48,Green,Greenbelt,Mt. Vernon Sq,a sick customer,Passenger issue,7,12,4293
2013-04-03T14:57:00Z,4/3/13,2013,4,3,Wed,14,57,Green,Branch Avenue,Southern Ave,a brake problem,Mechanical,12,4,5523
2013-04-03T15:17:00Z,4/3/13,2013,4,3,Wed,15,17,Green,Greenbelt,College Park-U of MD,a track problem,Track obstruction,4,20,4454
2013-04-03T16:17:00Z,4/3/13,2013,4,3,Wed,16,17,Green,Greenbelt,Branch Ave,an operational problem,Train delay,8,1,6605
2013-04-03T17:45:00Z,4/3/13,2013,4,3,Wed,17,45,Green,Greenbelt,Branch Ave,did not operate,Train delay,4,1,6605
2013-04-03T17:50:00Z,4/3/13,2013,4,3,Wed,17,50,Orange,Vienna,West Falls Church,an equipment problem,Mechanical,3,3,10369
2013-04-03T17:59:00Z,4/3/13,2013,4,3,Wed,17,59,Yellow,Mt. Vernon Sq,Crystal City,an equipment problem,Mechanical,6,6,12594
2013-04-02T08:30:00Z,4/2/13,2013,4,2,Tue,8,30,Orange,Vienna,Eastern Market,a door problem,Mechanical,3,19,6382
2013-04-02T08:56:00Z,4/2/13,2013,4,2,Tue,8,56,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,6,1,13141
2013-04-02T09:50:00Z,4/2/13,2013,4,2,Tue,9,50,Orange,Vienna,West Falls Church,an operational problem,Train delay,3,3,10369
2013-04-02T09:56:00Z,4/2/13,2013,4,2,Tue,9,56,Orange,Vienna,West Falls Church,an operational problem,Train delay,3,3,10369
2013-04-02T13:13:00Z,4/2/13,2013,4,2,Tue,13,13,Red,Shady Grove,Forest Glen,a track problem,Track obstruction,18,25,2443
2013-04-02T17:06:00Z,4/2/13,2013,4,2,Tue,17,6,Red,Silver Spring,Bethesda,an equipment problem,Mechanical,4,7,10608
2013-04-01T13:22:00Z,4/1/13,2013,4,1,Mon,13,22,Red,Glenmont,Fort Totten,an operational problem,Train delay,8,22,7853
2013-03-31T01:05:00Z,3/31/13,2013,3,31,Sun,1,5,Orange,New Carrollton,Ballston-MU,a brake problem,Mechanical,20,5,11590
2013-03-31T07:18:00Z,3/31/13,2013,3,31,Sun,7,18,Green,Greenbelt,Waterfront,an equipment problem,Mechanical,7,8,4347
2013-03-31T10:55:00Z,3/31/13,2013,3,31,Sun,10,55,Red,Silver Spring,Van Ness-UDC,a brake problem,Mechanical,12,10,6414
2013-03-31T17:03:00Z,3/31/13,2013,3,31,Sun,17,3,Green,Branch Avenue,Southern Ave,an operational problem,Train delay,5,4,5523
2013-03-31T21:18:00Z,3/31/13,2013,3,31,Sun,21,18,Red,Glenmont,Shady Grove,police activity,Official business,9,1,13444
2013-03-31T23:07:00Z,3/31/13,2013,3,31,Sun,23,7,Green,Branch Avenue,Fort Totten,police activity,Official business,8,17,7853
2013-03-30T00:01:00Z,3/30/13,2013,3,30,Sat,0,1,Red,Glenmont,Shady Grove,a door problem,Mechanical,5,1,13444
2013-03-30T13:36:00Z,3/30/13,2013,3,30,Sat,13,36,Red,Shady Grove,Silver Spring,a signal problem,Mechanical,12,24,13057
2013-03-30T14:41:00Z,3/30/13,2013,3,30,Sat,14,41,Green,Branch Avenue,Southern Ave,a door problem,Mechanical,6,4,5523
2013-03-30T18:27:00Z,3/30/13,2013,3,30,Sat,18,27,Red,Silver Spring,Gallery Pl-Chinatown,a brake problem,Mechanical,9,16,25820
2013-03-30T23:25:00Z,3/30/13,2013,3,30,Sat,23,25,Yellow,Fort Totten,Mt. Vernon Sq,police activity,Official business,13,12,4293
2013-03-29T06:33:00Z,3/29/13,2013,3,29,Fri,6,33,Red,Shady Grove,Silver Spring,a brake problem,Mechanical,6,24,13057
2013-03-29T07:45:00Z,3/29/13,2013,3,29,Fri,7,45,Green,Branch Avenue,Greenbelt,did not operate,Train delay,6,21,6757
2013-03-29T10:05:00Z,3/29/13,2013,3,29,Fri,10,5,Green,Branch Avenue,Naylor Road,the Presidential Motorcade,Official business,7,3,3100
2013-03-29T13:26:00Z,3/29/13,2013,3,29,Fri,13,26,Green,Greenbelt,Anacostia,a passenger incident,Passenger issue,7,6,7342
2013-03-29T13:47:00Z,3/29/13,2013,3,29,Fri,13,47,Orange,New Carrollton,East Falls Church,a door problem,Mechanical,4,4,4108
2013-03-29T15:53:00Z,3/29/13,2013,3,29,Fri,15,53,Green,Greenbelt,Branch Ave,an equipment problem,Mechanical,4,1,6605
2013-03-29T16:03:00Z,3/29/13,2013,3,29,Fri,16,3,Orange,Vienna,Clarendon,a door problem,Mechanical,8,7,4829
2013-03-29T16:03:00Z,3/29/13,2013,3,29,Fri,16,3,Red,Shady Grove,Glenmont,did not operate,Train delay,5,27,6149
2013-03-29T16:13:00Z,3/29/13,2013,3,29,Fri,16,13,Orange,New Carrollton,Stadium-Armory,a brake problem,Mechanical,8,21,2873
2013-03-29T16:57:00Z,3/29/13,2013,3,29,Fri,16,57,Yellow,Mt. Vernon Sq,Pentagon City,an equipment problem,Mechanical,6,7,15589
2013-03-29T17:21:00Z,3/29/13,2013,3,29,Fri,17,21,Red,Grosvenor,Farragut North,a brake problem,Mechanical,6,14,25351
2013-03-29T18:20:00Z,3/29/13,2013,3,29,Fri,18,20,Red,Grosvenor,Rhode Island Ave-Brentwood,a brake problem,Mechanical,6,20,5896
2013-03-29T18:27:00Z,3/29/13,2013,3,29,Fri,18,27,Green,Branch Avenue,Congress Heights,an operational problem,Train delay,5,5,3030
2013-03-28T05:15:00Z,3/28/13,2013,3,28,Thu,5,15,Yellow,Mt. Vernon Sq,Crystal City,a brake problem,Mechanical,15,6,12594
2013-03-28T07:47:00Z,3/28/13,2013,3,28,Thu,7,47,Green,Branch Avenue,Prince George's Plaza,an operational problem,Train delay,8,19,5120
2013-03-28T10:47:00Z,3/28/13,2013,3,28,Thu,10,47,Blue,Largo Town Center,Franconia-Springfield,an operational problem,Train delay,10,1,8306
2013-03-28T16:04:00Z,3/28/13,2013,3,28,Thu,16,4,Orange,Vienna,Clarendon,an operational problem,Train delay,11,7,4829
2013-03-28T17:02:00Z,3/28/13,2013,3,28,Thu,17,2,Orange,New Carrollton,Dunn Loring-Merrifield,an equipment problem,Mechanical,15,2,4958
2013-03-28T17:39:00Z,3/28/13,2013,3,28,Thu,17,39,Orange,Vienna,New Carrollton,did not operate,Train delay,8,26,9242
2013-03-28T18:06:00Z,3/28/13,2013,3,28,Thu,18,6,Yellow,Mt. Vernon Sq,Pentagon City,a brake problem,Mechanical,7,7,15589
2013-03-28T19:09:00Z,3/28/13,2013,3,28,Thu,19,9,Orange,Vienna,West Falls Church,a door problem,Mechanical,8,3,10369
2013-03-27T05:57:00Z,3/27/13,2013,3,27,Wed,5,57,Red,Grosvenor,Rhode Island Ave-Brentwood,late clearing track equipment,Maintenance,7,20,5896
2013-03-27T06:05:00Z,3/27/13,2013,3,27,Wed,6,5,Yellow,Mt. Vernon Sq,Archives-Navy Memorial,a sick customer,Passenger issue,11,10,9461
2013-03-27T06:59:00Z,3/27/13,2013,3,27,Wed,6,59,Blue,Franconia-Springfield,Metro Center,heavy crowds,Station,5,14,28039
2013-03-27T07:33:00Z,3/27/13,2013,3,27,Wed,7,33,Red,Glenmont,Forest Glen,a brake problem,Mechanical,10,25,2443
2013-03-27T08:10:00Z,3/27/13,2013,3,27,Wed,8,10,Red,Glenmont,Farragut North,a brake problem,Mechanical,6,14,25351
2013-03-27T08:22:00Z,3/27/13,2013,3,27,Wed,8,22,Blue,Largo Town Center,Franconia-Springfield,did not operate,Train delay,12,1,8306
2013-03-27T08:31:00Z,3/27/13,2013,3,27,Wed,8,31,Orange,New Carrollton,West Falls Church,an equipment problem,Mechanical,8,3,10369
2013-03-27T08:51:00Z,3/27/13,2013,3,27,Wed,8,51,Orange,Vienna,Foggy Bottom-GWU,an equipment problem,Mechanical,6,10,22512
2013-03-27T09:30:00Z,3/27/13,2013,3,27,Wed,9,30,Orange,New Carrollton,Stadium-Armory,an operational problem,Train delay,27,21,2873
2013-03-27T10:55:00Z,3/27/13,2013,3,27,Wed,10,55,Red,Glenmont,Van Ness-UDC,a brake problem,Mechanical,9,10,6414
2013-03-27T11:17:00Z,3/27/13,2013,3,27,Wed,11,17,Red,Glenmont,Woodley Park,a brake problem,Mechanical,6,12,7734
2013-03-27T11:52:00Z,3/27/13,2013,3,27,Wed,11,52,Green,Branch Avenue,Greenbelt,an operational problem,Train delay,6,21,6757
2013-03-27T13:55:00Z,3/27/13,2013,3,27,Wed,13,55,Orange,Vienna,Stadium-Armory,the unauthorized discharge of a fire extinguisher,Passenger issue,4,21,2873
2013-03-27T14:02:00Z,3/27/13,2013,3,27,Wed,14,2,Red,Shady Grove,Tenleytown-AU,a brake problem,Mechanical,13,9,7074
2013-03-27T18:20:00Z,3/27/13,2013,3,27,Wed,18,20,Red,Glenmont,Friendship Heights,a brake problem,Mechanical,4,8,9703
2013-03-27T18:25:00Z,3/27/13,2013,3,27,Wed,18,25,Red,Silver Spring,Friendship Heights,an equipment problem,Mechanical,4,8,9703
2013-03-27T19:02:00Z,3/27/13,2013,3,27,Wed,19,2,Blue,Franconia-Springfield,Potomac Ave,a brake problem,Mechanical,9,21,3869
2013-03-27T20:36:00Z,3/27/13,2013,3,27,Wed,20,36,Green,Branch Avenue,Fort Totten,a brake problem,Mechanical,12,17,7853
2013-03-26T07:15:00Z,3/26/13,2013,3,26,Tue,7,15,Red,Shady Grove,Silver Spring,a brake problem,Mechanical,6,24,13057
2013-03-26T07:55:00Z,3/26/13,2013,3,26,Tue,7,55,Orange,Vienna,East Falls Church,a brake problem,Mechanical,9,4,4108
2013-03-26T08:20:00Z,3/26/13,2013,3,26,Tue,8,20,Yellow,Huntington,Braddock Rd,an unauthorized person on the track,Track obstruction,5,4,4408
2013-03-26T08:52:00Z,3/26/13,2013,3,26,Tue,8,52,Blue,Largo Town Center,Franconia-Springfield,an equipment problem,Mechanical,6,1,8306
2013-03-26T11:11:00Z,3/26/13,2013,3,26,Tue,11,11,Blue,Largo Town Center,Franconia-Springfield,a signal problem,Mechanical,6,1,8306
2013-03-26T15:03:00Z,3/26/13,2013,3,26,Tue,15,3,Red,Glenmont,Farragut North,a brake problem,Mechanical,15,14,25351
2013-03-26T15:51:00Z,3/26/13,2013,3,26,Tue,15,51,Red,Shady Grove,Woodley Park,a door problem,Mechanical,5,12,7734
2013-03-26T16:17:00Z,3/26/13,2013,3,26,Tue,16,17,Red,Glenmont,Grosvenor-Strathmore,did not operate,Train delay,6,5,5857
2013-03-26T20:45:00Z,3/26/13,2013,3,26,Tue,20,45,Blue,Largo Town Center,Capitol South,an operational problem,Train delay,10,19,8618
2013-03-26T22:09:00Z,3/26/13,2013,3,26,Tue,22,9,Orange,Vienna,East Falls Church,a brake problem,Mechanical,15,4,4108
2013-03-25T05:00:00Z,3/25/13,2013,3,25,Mon,5,0,Blue,Largo Town Center,Franconia-Springfield,a door problem,Mechanical,9,1,8306
2013-03-25T17:24:00Z,3/25/13,2013,3,25,Mon,17,24,Red,Glenmont,Rhode Island Ave-Brentwood,late clearing track equipment,Maintenance,15,20,5896
2013-03-25T06:19:00Z,3/25/13,2013,3,25,Mon,6,19,Orange,New Carrollton,West Falls Church,a signal problem,Mechanical,11,3,10369
2013-03-25T07:40:00Z,3/25/13,2013,3,25,Mon,7,40,Orange,New Carrollton,Vienna-Fairfax,did not operate,Train delay,4,1,13141
2013-03-25T07:51:00Z,3/25/13,2013,3,25,Mon,7,51,Red,Shady Grove,Rhode Island Ave-Brentwood,a brake problem,Mechanical,5,20,5896
2013-03-25T08:10:00Z,3/25/13,2013,3,25,Mon,8,10,Red,Silver Spring,Medical Center,a door problem,Mechanical,9,6,6221
2013-03-25T09:19:00Z,3/25/13,2013,3,25,Mon,9,19,Green,Branch Avenue,Greenbelt,an operational problem,Train delay,5,21,6757
2013-03-25T11:10:00Z,3/25/13,2013,3,25,Mon,11,10,Blue,Franconia-Springfield,Crystal City,a sick customer,Passenger issue,19,6,12594
2013-03-25T11:55:00Z,3/25/13,2013,3,25,Mon,11,55,Red,Shady Grove,Woodley Park,a track problem,Track obstruction,10,12,7734
2013-03-25T15:23:00Z,3/25/13,2013,3,25,Mon,15,23,Red,Silver Spring,Van Ness-UDC,a brake problem,Mechanical,8,10,6414
2013-03-25T17:49:00Z,3/25/13,2013,3,25,Mon,17,49,Red,Glenmont,Bethesda,an equipment problem,Mechanical,6,7,10608
2013-03-25T17:51:00Z,3/25/13,2013,3,25,Mon,17,51,Green,Branch Avenue,Greenbelt,an equipment problem,Mechanical,5,21,6757
2013-03-24T00:29:00Z,3/24/13,2013,3,24,Sun,0,29,Red,Shady Grove,NoMa-Gallaudet U,a report of smoke,Environment,6,19,8456
2013-03-24T08:28:00Z,3/24/13,2013,3,24,Sun,8,28,Yellow,Huntington,U St-Cardozo,a door problem,Mechanical,6,14,7501
2013-03-24T10:14:00Z,3/24/13,2013,3,24,Sun,10,14,Red,Glenmont,Tenleytown-AU,a brake problem,Mechanical,6,9,7074
2013-03-24T15:01:00Z,3/24/13,2013,3,24,Sun,15,1,Red,Shady Grove,White Flint,a brake problem,Mechanical,5,4,3951
2013-03-24T17:23:00Z,3/24/13,2013,3,24,Sun,17,23,Green,Branch Avenue,Greenbelt,a door problem,Mechanical,4,21,6757
2013-03-24T21:50:00Z,3/24/13,2013,3,24,Sun,21,50,Red,Glenmont,Shady Grove,striking a deer,Track obstruction,9,1,13444
2013-03-23T07:41:00Z,3/23/13,2013,3,23,Sat,7,41,Red,Glenmont,Grosvenor-Strathmore,a brake problem,Mechanical,6,5,5857
2013-03-23T07:33:00Z,3/23/13,2013,3,23,Sat,7,33,Orange,Vienna,Deanwood,a signal problem,Mechanical,7,23,1754
2013-03-23T16:01:00Z,3/23/13,2013,3,23,Sat,16,1,Green,Greenbelt,Naylor Road,police activity,Official business,5,3,3100
